Year,Month,Day,Hour,temperature_f,wind_speed_mph,wind_bearing_deg,relative_humidity,visibility_miles_max_10,pressure_mb,Value
2014,1,19,9,28.47,4,0,0.67,2.11,NA,143
2014,1,19,10,30.47,3.34,337,0.67,2.08,NA,145
2014,1,19,11,31.15,0.4,11,0.59,2.36,1024.8,185
2014,1,19,12,35.77,7,260,0.51,2.07,NA,198
2014,1,19,13,36,7,270,0.45,2.07,NA,205
2014,1,19,14,36.62,6.2,241,0.43,2.9,1020.92,195
2014,1,19,15,37,4,110,0.43,2.07,NA,203
2014,1,19,16,36.88,7,260,0.43,2.05,NA,209
2014,1,19,17,33.36,7.28,277,0.45,3.11,1022,202
2014,1,19,18,39.95,24.24,279,0.17,3.45,NA,28
2014,1,19,19,37.95,24.55,289,0.2,4.51,NA,26
2014,1,19,20,33.59,16.79,299,0.26,4.45,1025.52,22
2014,1,19,21,35.77,19.74,301,0.17,1.6,NA,24
2014,1,19,22,34.23,18.62,307,0.18,2.5,NA,16
2014,1,19,23,32.23,12.98,308,0.19,9.41,1025.9,16
2014,1,20,0,32.23,11.71,336,0.2,NA,NA,17
2014,1,20,1,30.23,21.86,338,0.2,NA,NA,7
2014,1,20,2,28.09,21.74,335,0.23,10,1026.97,9
2014,1,20,3,28,28.8,321,0.22,NA,NA,10
2014,1,20,4,28.23,27.82,338,0.23,NA,NA,8
2014,1,20,5,26.03,17.16,335,0.25,10,1028.19,7
2014,1,20,6,27,13.33,331,0.25,NA,NA,10
2014,1,20,7,27.88,20.71,320,0.23,NA,NA,11
2014,1,20,8,26.88,21.4,327,0.26,10,1029.69,11
2014,1,20,9,31.77,24.18,320,0.17,NA,NA,10
2014,1,20,10,34,28.04,322,0.13,NA,NA,7
2014,1,20,11,32.82,24.19,319,0.18,10,1031.11,9
2014,1,20,12,36.65,26.38,329,0.13,NA,NA,14
2014,1,20,13,37,30.14,322,0.13,NA,NA,13
2014,1,20,14,34.57,25.25,319,0.16,9.69,1030.08,14
2014,1,20,15,36.88,25.95,320,0.13,NA,NA,9
2014,1,20,16,36,21.3,320,0.12,NA,NA,14
2014,1,20,17,33.37,19.05,312,0.18,10,1031.65,9
2014,1,20,18,34,19.18,320,0.16,NA,NA,8
2014,1,20,19,32,15.63,321,0.18,NA,NA,10
2014,1,20,20,28.26,12.93,324,0.26,10,1033.76,8
2014,1,20,21,29.77,15.78,323,0.23,NA,NA,9
2014,1,20,22,29.65,12.7,312,0.24,NA,NA,11
2014,1,20,23,27.41,12.7,322,0.26,10,1034.6,11
2014,1,21,0,26.53,9.23,340,0.27,NA,NA,10
2014,1,21,1,26.06,12.52,339,0.26,NA,NA,15
2014,1,21,2,23.62,10.54,337,0.29,10,1035.03,13
2014,1,21,3,26.3,10.75,321,0.24,NA,NA,16
2014,1,21,4,22.41,8.94,322,0.27,NA,NA,13
2014,1,21,5,19.67,6.93,349,0.33,10,1035.32,18
2014,1,21,6,22.41,6.74,25,0.27,NA,NA,18
2014,1,21,7,20.77,4.19,3,0.29,NA,NA,22
2014,1,21,8,21.63,3.9,6,0.33,7.79,1035.99,23
2014,1,21,9,28,6.83,16,0.25,NA,NA,24
2014,1,21,10,32,11,340,0.2,NA,NA,24
2014,1,21,11,33.24,5.92,289,0.16,9.9,1035.46,23
2014,1,21,12,36,7,350,0.12,NA,NA,23
2014,1,21,13,37,NA,NA,0.12,NA,NA,42
2014,1,21,14,36.93,5.85,214,0.13,9.15,1031.4,54
2014,1,21,15,37,NA,NA,0.12,NA,NA,48
2014,1,21,16,36.88,7,270,0.13,NA,NA,66
2014,1,21,17,34.48,5.64,230,0.15,6.9,1030.1,56
2014,1,21,18,34,4,240,0.14,5,NA,67
2014,1,21,19,31.53,6.64,191,0.19,5,NA,95
2014,1,21,20,26.7,3.16,155,0.28,5.97,1029.62,111
2014,1,21,21,25.82,1.81,156,0.3,5,NA,112
2014,1,21,22,25.59,7,210,0.31,4.4,NA,113
2014,1,21,23,19.7,3.4,87,0.39,3.8,1027.6,127
2014,1,22,0,21.47,1.53,88,0.37,3.8,NA,137
2014,1,22,1,20.05,1.3,30,0.37,3.94,NA,164
2014,1,22,2,17.98,1.74,2,0.43,4.88,1027.15,190
2014,1,22,3,18.82,1.31,356,0.42,3.72,NA,175
2014,1,22,4,14.82,5.78,358,0.45,3.72,NA,142
2014,1,22,5,16.37,2.24,349,0.46,4.88,1025.99,107
2014,1,22,6,17.05,3.32,343,0.46,3.87,NA,101
2014,1,22,7,16.59,3.53,10,0.54,4.78,NA,100
2014,1,22,8,17.84,2.45,12,0.48,5.78,1026.51,97
2014,1,22,9,25.35,9,240,0.36,4.25,NA,101
2014,1,22,10,30,7,250,0.37,4.78,NA,105
2014,1,22,11,31.84,0.77,22,0.23,5.4,1025.93,117
2014,1,22,12,36.88,NA,NA,0.18,4.67,NA,119
2014,1,22,13,39,NA,NA,0.15,4.14,NA,115
2014,1,22,14,40.5,2.28,134,0.16,5.4,1021.84,125
2014,1,22,17,36.11,2.64,104,0.2,4.87,1021.65,184
2014,1,22,18,33.77,7,160,0.24,2.92,NA,210
2014,1,22,19,28,0.23,140,0.36,2.88,NA,213
2014,1,22,20,28.25,0.52,140,0.38,3.95,1022.45,237
2014,1,22,21,27.12,1.95,104,0.41,2.34,NA,258
2014,1,22,22,25.23,1.86,97,0.45,2.32,NA,264
2014,1,22,23,25,1.78,98,0.46,2.06,1022.2,324
2014,1,23,0,20.05,1.38,60,0.47,2.08,NA,344
2014,1,23,1,19.05,3.06,0,0.52,1.86,NA,356
2014,1,23,2,19.86,0.43,196,0.52,3.26,1020.6,366
2014,1,23,3,17.41,3.07,2,0.51,2.16,NA,350
2014,1,23,4,20.52,1.51,326,0.52,2.2,NA,321
2014,1,23,5,17.85,2.13,339,0.53,3.47,1019.49,294
2014,1,23,6,19.41,3.25,334,0.55,2.24,NA,239
2014,1,23,7,20.05,5.49,336,0.5,2.5,NA,219
2014,1,23,8,20.05,1.6,346,0.51,3.42,1018.86,221
2014,1,23,9,27.82,9,200,0.42,2.41,NA,245
2014,1,23,10,32.59,2.57,332,0.34,2.41,NA,311
2014,1,23,11,32.31,0.13,258,0.31,3.43,1018.15,240
2014,1,23,12,36.59,NA,NA,0.27,2.09,NA,235
2014,1,23,13,36.59,4,280,0.29,2.06,NA,232
2014,1,23,14,36.59,1.8,153,0.29,3.13,1014.43,238
2014,1,23,15,37.7,7,190,0.28,1.74,NA,243
2014,1,23,16,36.59,2,190,0.29,1.53,NA,282
2014,1,23,17,35.63,1.88,68,0.32,2.79,1013.9,310
2014,1,23,18,30.47,2,120,0.46,1.76,NA,295
2014,1,23,19,27.59,2,130,0.49,1.94,NA,301
2014,1,23,20,23.03,3.45,16,0.51,2.29,1016.05,325
2014,1,23,21,25.35,1.77,20,0.54,1.94,NA,319
2014,1,23,22,25.35,3.69,7,0.54,1.9,NA,335
2014,1,23,23,23.59,6.3,8,0.58,1.86,1015.8,301
2014,1,24,0,27,7,340,0.55,1.86,NA,312
2014,1,24,1,27,7,330,0.56,1.93,NA,316
2014,1,24,2,25.77,5.66,340,0.54,2.3,1015.72,296
2014,1,24,3,27.88,8.15,349,0.5,2.06,NA,270
2014,1,24,4,27.65,6.99,341,0.5,2.05,NA,252
2014,1,24,5,26.14,7.57,347,0.51,2.39,1015.35,234
2014,1,24,6,27,6.62,339,0.52,2.34,NA,233
2014,1,24,7,25.23,0.95,150,0.54,2.04,NA,241
2014,1,24,8,28.7,1.14,258,0.48,3.17,1017.39,231
2014,1,24,9,32,6.03,352,0.37,1.86,NA,214
2014,1,24,10,36.65,2,320,0.29,1.87,NA,210
2014,1,24,11,39.51,5.77,344,0.25,3.43,1019.19,178
2014,1,24,12,42.3,10.98,351,0.23,2.31,NA,142
2014,1,24,13,46.95,9.22,359,0.42,4,NA,122
2014,1,24,14,46.29,7.64,3,0.16,5.44,1017.52,59
2014,1,24,15,48.95,8.41,21,0.11,1.1,NA,47
2014,1,24,16,48.95,8.77,40,0.12,1.1,NA,40
2014,1,24,17,44.89,6.92,19,0.14,8.68,1018.96,32
2014,1,24,18,44.95,3.85,35,0.12,1.6,NA,48
2014,1,24,19,44.06,6.49,33,0.12,1.9,NA,32
2014,1,24,20,39.37,6.39,27,0.17,6.63,1021.61,25
2014,1,24,21,35.77,6.59,8,0.19,1.8,NA,26
2014,1,24,22,36.88,6.28,4,0.17,2.2,NA,43
2014,1,24,23,35.77,6.38,1,0.2,9.12,1022.4,54
2014,1,25,0,34.23,3.25,356,0.21,2.5,NA,55
2014,1,25,1,28.7,5.95,350,0.3,2.5,NA,53
2014,1,25,2,31.43,1.23,215,0.28,3.87,1023.87,60
2014,1,25,3,27.12,2,350,0.36,2.5,NA,55
2014,1,25,4,28,1.97,347,0.36,2.5,NA,42
2014,1,25,5,29.29,4.21,335,0.37,3.57,1023.78,36
2014,1,25,6,29.77,6.23,358,0.75,2.5,NA,32
2014,1,25,7,27.88,6.4,341,0.36,1.6,NA,14
2014,1,25,8,32.85,7.15,340,0.29,7.3,1026.44,15
2014,1,25,9,40.41,7.95,358,0.19,1.9,NA,18
2014,1,25,10,42.77,8.02,2,0.15,1.8,NA,14
2014,1,25,11,41.63,10.5,0,0.17,8.85,1028.57,15
2014,1,25,12,43.23,NA,NA,0.12,3.1,NA,15
2014,1,25,13,45,NA,NA,0.12,3.1,NA,14
2014,1,25,14,41.75,8.11,49,0.12,9.57,1027.3,19
2014,1,25,15,42.77,13,160,0.13,3.1,NA,17
2014,1,25,16,38.65,5.58,54,0.16,4.4,NA,16
2014,1,25,17,35.74,1.49,122,0.21,10,1028.74,14
2014,1,25,18,32,13,140,0.25,NA,NA,33
2014,1,25,19,30,1.53,38,0.26,NA,NA,45
2014,1,25,20,25.85,3.37,30,0.3,7.74,1031.84,55
2014,1,25,21,31.41,8.72,132,0.6,NA,NA,71
2014,1,25,22,29.65,4,150,0.65,NA,NA,59
2014,1,25,23,27.88,6.62,141,0.67,5,1034.1,42
2014,1,26,0,26.53,6.62,131,0.65,5,NA,31
2014,1,26,1,24.77,3.75,139,0.7,5,NA,30
2014,1,26,2,22.33,1.71,143,0.65,6.48,1034.64,39
2014,1,26,3,27.18,3.58,136,0.63,6.2,NA,23
2014,1,26,4,27.41,3.33,138,0.62,6.2,NA,26
2014,1,26,5,22.47,2.37,135,0.59,6.96,1033.73,25
2014,1,26,6,26.06,3.31,151,0.57,6.2,NA,26
2014,1,26,7,22.53,3.3,160,0.61,6.2,NA,24
2014,1,26,8,21.01,2.2,136,0.65,4.97,1034.3,29
2014,1,26,9,29.77,3.69,117,0.54,4.4,NA,28
2014,1,26,10,32,11,190,0.48,5,NA,35
2014,1,26,11,31.14,8.34,214,0.44,7.1,1032.82,35
2014,1,26,12,36,NA,NA,0.38,NA,NA,38
2014,1,26,13,36.12,NA,NA,0.34,NA,NA,49
2014,1,26,14,35.8,9.7,170,0.37,6.74,1027.41,65
2014,1,26,15,37,8.87,177,0.33,NA,NA,72
2014,1,26,16,35.77,4.69,162,0.35,4.4,NA,74
2014,1,26,17,33.01,4.44,145,0.4,6.06,1024.3,80
2014,1,26,18,31.53,6.41,150,0.43,3.8,NA,88
2014,1,26,19,31.41,6.55,147,0.44,5,NA,106
2014,1,26,20,29.26,5.14,140,0.49,3.93,1023.79,113
2014,1,26,21,27.65,3.76,101,0.58,4.25,NA,139
2014,1,26,22,26.53,3.62,103,0.65,4.14,NA,119
2014,1,26,23,27,1.9,114,0.68,4.18,1021.3,122
2014,1,27,0,25.59,1.9,114,0.66,4.25,NA,116
2014,1,27,1,21.82,1.34,17,0.72,4.21,NA,132
2014,1,27,2,21.08,0.78,199,0.76,3.71,1019.94,120
2014,1,27,3,20.76,2,0,0.76,3.18,NA,111
2014,1,27,4,20.29,2.85,342,0.77,3.18,NA,108
2014,1,27,5,19.1,1.74,18,0.73,3.86,1018.08,110
2014,1,27,6,19.94,2.85,332,0.73,3.1,NA,119
2014,1,27,7,19.94,5.71,0,0.73,2.76,NA,125
2014,1,27,8,21.33,4.81,341,0.74,3.36,1018.3,143
2014,1,27,9,28.7,5.89,357,0.65,2.84,NA,149
2014,1,27,10,34.35,9,220,0.43,2.84,NA,133
2014,1,27,11,35.45,5.48,318,0.39,3.49,1018.34,136
2014,1,27,12,41,NA,NA,0.31,3.72,NA,149
2014,1,27,13,43,7,270,0.27,3.72,NA,161
2014,1,27,14,44.78,5.72,8,0.26,4.78,1016.93,167
2014,1,27,15,45,4,270,0.25,3.65,NA,167
2014,1,27,16,44.77,7,350,0.25,3.54,NA,53
2014,1,27,17,38.77,4.78,327,0.29,4.68,1019.57,19
2014,1,27,18,43.95,19.64,0,0.14,1.2,NA,32
2014,1,27,19,43.71,19.59,351,0.12,1.2,NA,15
2014,1,27,20,40.14,18.14,338,0.13,9.08,1024.82,11
2014,1,27,21,40.77,19.3,333,0.08,4.4,NA,10
2014,1,27,22,36.65,12.52,339,0.12,1.9,NA,11
2014,1,27,23,34.23,9,20,0.14,9.05,1026.9,11
2014,1,28,0,33.77,6.62,41,0.17,1.2,NA,9
2014,1,28,1,23.59,8.13,351,0.32,1.2,NA,19
2014,1,28,2,22.14,5,17,0.37,7.11,1029.31,13
2014,1,28,3,25.35,3.65,357,0.28,1.6,NA,13
2014,1,28,4,23,3.75,9,0.33,1.6,NA,14
2014,1,28,5,21.82,4.84,12,0.37,8.9,1029.33,17
2014,1,28,6,27.65,6.14,22,0.29,3.8,NA,16
2014,1,28,7,25,3.71,168,0.31,4.4,NA,18
2014,1,28,8,23.89,1.01,254,0.64,8.75,1031.38,31
2014,1,28,9,34,11,170,0.21,4.4,NA,23
2014,1,28,10,36.12,11,160,0.22,6.2,NA,15
2014,1,28,11,33.91,6.53,170,0.29,6.57,1031.4,57
2014,1,28,12,40.53,13,160,0.3,6.2,NA,65
2014,1,28,13,40.53,12.68,196,0.3,6.2,NA,64
2014,1,28,14,39.58,9.62,186,0.28,7.81,1027.61,65
2014,1,28,15,40.41,12.82,177,0.3,NA,NA,64
2014,1,28,16,38.41,11.06,176,0.32,NA,NA,81
2014,1,28,17,35.64,8.52,173,0.35,6.47,1025.41,75
2014,1,28,18,35.06,4.35,160,0.37,NA,NA,70
2014,1,28,19,33.18,8.75,151,0.47,NA,NA,71
2014,1,28,20,28.95,7.41,136,0.59,6.39,1025.36,83
2014,1,28,21,27.88,6.99,141,0.67,NA,NA,74
2014,1,28,22,27.88,6.49,113,0.67,NA,NA,86
2014,1,28,23,27,1.82,97,0.7,5.6,1023.2,75
2014,1,29,0,25,2.1,110,0.69,NA,NA,72
2014,1,29,1,23.23,3.79,106,0.74,NA,NA,74
2014,1,29,2,23.57,2.77,101,0.68,3.92,1020.64,76
2014,1,29,3,23,4,170,0.75,4.4,NA,84
2014,1,29,4,19.17,1.66,323,0.7,3.8,NA,81
2014,1,29,5,19.07,0.92,26,0.73,5.28,1017.43,86
2014,1,29,6,19.17,5.72,359,0.76,4.18,NA,84
2014,1,29,7,19.05,1.77,70,0.76,4.14,NA,88
2014,1,29,8,21.57,2.95,148,0.74,4.72,1016.36,91
2014,1,29,9,28.7,7,190,0.68,4.18,NA,102
2014,1,29,10,30.7,9,200,0.6,3.68,NA,121
2014,1,29,11,31.33,2.76,80,0.57,4.13,1014.94,132
2014,1,29,12,34.82,NA,NA,0.48,3.65,NA,163
2014,1,29,13,36.82,4,310,0.42,3.03,NA,175
2014,1,29,14,36.99,1.6,101,0.42,3.52,1011.62,190
2014,1,29,15,37.7,4,30,0.44,3.03,NA,203
2014,1,29,16,36.59,7,90,0.46,2.76,NA,205
2014,1,29,17,35.51,1.96,322,0.47,3.26,1011.46,217
2014,1,29,18,28.05,1.83,75,0.64,2.55,NA,241
2014,1,29,19,27.59,3.07,2,0.6,2.55,NA,226
2014,1,29,20,29.72,4.73,332,0.58,4.02,1013.13,225
2014,1,29,21,27.12,6.64,359,0.66,2.52,NA,205
2014,1,29,22,28.23,2.51,351,0.63,2.48,NA,213
2014,1,29,23,28.23,3.4,83,0.63,2.44,1014.1,229
2014,1,30,0,27.35,4,320,0.61,2.41,NA,217
2014,1,30,1,25.35,4,310,0.65,2.4,NA,218
2014,1,30,2,24.89,1.94,326,0.58,4.06,1015.74,128
2014,1,30,3,27,2,350,0.47,5.03,NA,88
2014,1,30,4,27.88,10.17,320,0.49,0.7,NA,20
2014,1,30,5,23.48,8.29,337,0.51,4.45,1016.96,16
2014,1,30,6,32.95,10.43,312,0.24,0.7,NA,6
2014,1,30,7,29.77,8.75,321,0.28,0.8,NA,12
2014,1,30,8,32.3,4.74,339,0.25,8.68,1019.74,20
2014,1,30,9,37,9,340,0.13,1.8,NA,26
2014,1,30,10,41.23,7.18,37,0.1,5,NA,16
2014,1,30,11,41.14,4.78,10,0.11,10,1020.44,16
2014,1,30,12,45,13,80,0.08,3.8,NA,16
2014,1,30,13,44.77,11,110,0.08,1.8,NA,12
2014,1,30,14,44.4,5.8,142,0.11,9.38,1017.92,17
2014,1,30,15,45.18,16,150,0.13,4.4,NA,17
2014,1,30,16,44.06,9.45,168,0.15,5,NA,25
2014,1,30,17,37.9,6.56,162,0.23,9.57,1017.81,39
2014,1,30,18,36.41,4.57,158,0.2,NA,NA,54
2014,1,30,19,36.41,7.47,150,0.38,4.4,NA,123
2014,1,30,20,32.86,8.78,128,0.56,5.47,1019.31,142
2014,1,30,21,29.77,8.41,110,0.77,3.1,NA,157
2014,1,30,22,29.65,10.15,129,0.77,3.72,NA,190
2014,1,30,23,27.88,6.49,73,0.72,3.65,1020.8,137
2014,1,31,0,29.41,4,110,0.66,2.66,NA,469
2014,1,31,1,29.65,2,120,0.66,2.59,NA,344
2014,1,31,2,27.45,5.69,119,0.68,3.4,1020.64,281
2014,1,31,3,27.65,7,40,0.69,2.8,NA,209
2014,1,31,4,26.3,9,350,0.66,2.84,NA,150
2014,1,31,5,23.24,2.48,349,0.76,2.92,1019.89,138
2014,1,31,6,25,4.35,20,0.7,2.88,NA,133
2014,1,31,7,25,4.31,4,0.75,2.61,NA,130
2014,1,31,8,24.95,6.41,9,0.74,2.57,1020.59,143
2014,1,31,9,31.41,6.62,1,0.61,2.39,NA,103
2014,1,31,10,33.3,8.39,1,0.57,2.39,NA,81
2014,1,31,11,32.91,4.58,30,0.57,2.71,1020.56,70
2014,1,31,12,36.18,7,20,0.5,2.9,NA,81
2014,1,31,13,36.41,7,20,0.51,2.9,NA,117
2014,1,31,14,35.75,2.22,66,0.55,3.16,1018,130
2014,1,31,15,36.65,3.54,126,0.59,2.35,NA,146
2014,1,31,16,36.65,4,60,0.55,2.07,NA,144
2014,1,31,17,35.35,1.74,77,0.56,2.87,1017.84,147
2014,1,31,18,35.77,4,30,0.57,2.65,NA,140
2014,1,31,19,35.77,7,40,0.62,2.65,NA,148
2014,1,31,20,34.08,2.69,19,0.62,2.68,1019.56,155
2014,1,31,21,35.77,2.38,85,0.62,2.67,NA,167
2014,1,31,22,35.77,4.34,32,0.62,2.67,NA,180
2014,1,31,23,35.77,2.23,42,0.62,2.69,1019.7,183
2014,2,1,0,35.77,2.59,30,0.62,2.73,NA,181
2014,2,1,1,34,7,40,0.67,2.69,NA,172
2014,2,1,2,32.5,2.54,7,0.62,2.75,1019.12,167
2014,2,1,3,34,2.45,352,0.73,2.27,NA,171
2014,2,1,4,34,4.39,359,0.73,2.25,NA,179
2014,2,1,5,31.19,3.86,359,0.71,2.48,1017.93,175
2014,2,1,6,34,4.02,354,0.68,2.05,NA,190
2014,2,1,7,35.77,3.89,1,0.58,2.01,NA,189
2014,2,1,8,32.84,3.62,349,0.61,2.31,1018.33,187
2014,2,1,9,36.41,6.37,347,0.54,2.3,NA,178
2014,2,1,10,36.65,4,350,0.53,2.3,NA,184
2014,2,1,11,36.1,2.03,29,0.6,2.75,1018.61,152
2014,2,1,12,38.41,9,80,0.66,2.3,NA,124
2014,2,1,13,38.41,NA,NA,0.66,2.3,NA,163
2014,2,1,14,38.07,4.65,163,0.65,2.65,1015.52,143
2014,2,1,15,38.41,4,80,0.73,2.01,NA,127
2014,2,1,16,38.41,6.33,148,0.73,2.01,NA,109
2014,2,1,17,37.74,3.81,140,0.71,2.07,1014.36,120
2014,2,1,18,36.65,2,160,0.78,2.28,NA,135
2014,2,1,19,36.65,6.4,171,0.78,2,NA,118
2014,2,1,20,35.18,5.27,169,0.8,1.94,1014.3,132
2014,2,1,21,36.65,8.77,190,0.79,2.01,NA,141
2014,2,1,22,35.77,6.28,174,0.81,2.02,NA,144
2014,2,1,23,35.77,3.94,223,0.81,2.04,1012.9,141
2014,2,2,0,35.77,6.28,154,0.81,1.86,NA,144
2014,2,2,1,35.77,3.56,178,0.81,1.77,NA,159
2014,2,2,2,33.43,5.43,173,0.82,1.8,1012.3,163
2014,2,2,3,35.77,6.49,193,0.81,1.78,NA,174
2014,2,2,4,36,3.85,185,0.74,1.78,NA,164
2014,2,2,5,32.87,2.12,343,0.8,1.76,1011.82,171
2014,2,2,6,32.47,8.26,5,0.82,1.71,NA,162
2014,2,2,7,30.47,7.08,2,0.88,1.52,NA,152
2014,2,2,8,35.76,9.28,351,0.71,3.52,1014.08,141
2014,2,2,9,42.18,16.25,9,0.44,3.45,NA,66
2014,2,2,10,46.95,18.43,349,0.3,4.52,NA,22
2014,2,2,11,45.24,20.55,329,0.23,7.74,1015.76,15
2014,2,2,12,49.77,25.68,333,0.13,4.4,NA,13
2014,2,2,13,50,20.14,325,0.11,NA,NA,13
2014,2,2,14,46.65,19.39,332,0.13,10,1014.33,12
2014,2,2,15,48.23,20.43,342,0.1,NA,NA,13
2014,2,2,16,46.23,16.53,342,0.1,NA,NA,10
2014,2,2,17,39.25,12.55,335,0.12,9.47,1017.16,9
2014,2,2,18,38.65,10.22,37,0.14,3.8,NA,8
2014,2,2,19,36.65,10.09,39,0.13,4.4,NA,9
2014,2,2,20,33.47,7.08,42,0.17,9.88,1020.57,7
2014,2,2,21,35.53,8.66,47,0.13,NA,NA,9
2014,2,2,22,33.53,6.37,27,0.12,NA,NA,8
2014,2,2,23,33.3,8.5,44,0.13,10,1021.8,10
2014,2,3,0,31.41,4.26,36,0.13,NA,NA,8
2014,2,3,1,31.41,7,80,0.14,NA,NA,10
2014,2,3,2,27.77,4.77,352,0.24,10,1025.19,9
2014,2,3,3,29.77,14.01,353,0.26,NA,NA,6
2014,2,3,4,27.88,17.53,343,0.17,NA,NA,6
2014,2,3,5,25.28,14.94,327,0.18,10,1027.23,7
2014,2,3,6,25.23,18.1,351,0.14,NA,NA,5
2014,2,3,7,25.23,18.78,348,0.12,NA,NA,6
2014,2,3,8,25.15,17.18,328,0.11,10,1029.56,6
2014,2,3,9,30,16.12,333,0.08,NA,NA,4
2014,2,3,10,30,15.8,305,0.08,NA,NA,4
2014,2,3,11,29.49,14.06,306,0.08,10,1029.47,6
2014,2,3,12,34,18,320,0.04,NA,NA,6
2014,2,3,13,35.77,17.96,294,0.04,NA,NA,6
2014,2,3,14,33.35,18.12,356,0.06,10,1026.45,4
2014,2,3,15,36,18.2,349,0.04,NA,NA,6
2014,2,3,16,34,19.43,332,0.04,NA,NA,6
2014,2,3,17,28.36,16.67,337,0.07,10,1026.89,6
2014,2,3,18,27.88,12.75,349,0.08,NA,NA,6
2014,2,3,19,23.59,8.99,11,0.1,NA,NA,11
2014,2,3,20,24.95,10,9,0.1,10,1029.01,11
2014,2,3,21,24.77,7.18,17,0.1,NA,NA,13
2014,2,3,22,23,4.54,5,0.1,NA,NA,16
2014,2,3,23,24.77,9.17,343,0.09,10,1029.3,3
2014,2,4,0,22.53,2.82,340,0.12,NA,NA,7
2014,2,4,1,21,10.77,0,0.13,NA,NA,6
2014,2,4,2,20.77,12.35,333,0.14,10,1030.79,6
2014,2,4,3,19,10.98,349,0.13,NA,NA,6
2014,2,4,4,21,8.75,331,0.11,NA,NA,6
2014,2,4,5,18.4,7.17,311,0.16,10,1030.81,7
2014,2,4,6,20.65,6.91,297,0.13,NA,NA,10
2014,2,4,7,20.77,8.94,312,0.12,NA,NA,10
2014,2,4,8,21.48,9.19,320,0.13,10,1032.29,9
2014,2,4,9,27,12.49,324,0.09,NA,NA,12
2014,2,4,10,29.77,16,350,0.08,NA,NA,12
2014,2,4,11,29.24,9.19,337,0.09,10,1032.21,11
2014,2,4,12,33.77,NA,NA,0.06,NA,NA,10
2014,2,4,13,33.77,9,330,0.05,NA,NA,6
2014,2,4,14,30.83,7.5,275,0.06,9.58,1028.66,8
2014,2,4,15,33.77,NA,NA,0.06,NA,NA,7
2014,2,4,16,32,4,330,0.06,NA,NA,18
2014,2,4,17,27.62,2.95,222,0.12,9.15,1027.84,17
2014,2,4,18,27,2.81,144,0.13,NA,NA,50
2014,2,4,19,25,2.29,118,0.19,NA,NA,71
2014,2,4,20,25.33,1.19,102,0.16,5.2,1029.34,91
2014,2,4,21,27.88,7,210,0.17,NA,NA,109
2014,2,4,22,25.23,7,200,0.21,NA,NA,126
2014,2,4,23,23.47,1.39,97,0.23,5,1030.1,104
2014,2,5,0,25.23,3.07,92,0.23,4.4,NA,80
2014,2,5,1,23.47,1.51,94,0.23,3.8,NA,69
2014,2,5,2,21.38,1.97,189,0.24,5.54,1029.83,62
2014,2,5,3,21.47,1.44,62,0.26,4.4,NA,73
2014,2,5,4,18.59,1.7,97,0.29,4.4,NA,115
2014,2,5,5,15.62,0.36,258,0.3,6.05,1029.64,155
2014,2,5,6,15.29,1.63,24,0.34,4.4,NA,148
2014,2,5,7,15.05,1.57,54,0.36,3.8,NA,114
2014,2,5,8,16.66,1.61,72,0.37,5.92,1030.56,94
2014,2,5,9,23.82,NA,NA,0.29,NA,NA,117
2014,2,5,10,27.82,2,250,0.26,5,NA,118
2014,2,5,11,28.73,1.87,254,0.25,5.69,1030.73,116
2014,2,5,12,32.47,4,200,0.26,4.4,NA,96
2014,2,5,13,34.23,4,190,0.28,4.4,NA,96
2014,2,5,14,33.43,5.94,171,0.28,6.47,1026.99,102
2014,2,5,15,34.23,2,190,0.31,5.6,NA,99
2014,2,5,16,32.23,7,190,0.34,NA,NA,104
2014,2,5,17,29.8,3.68,134,0.36,6.12,1027.49,101
2014,2,5,18,28,2.57,118,0.46,NA,NA,92
2014,2,5,19,27,2.19,111,0.49,NA,NA,76
2014,2,5,20,26.12,1.69,132,0.46,5.61,1028.89,90
2014,2,5,21,25.23,1.89,116,0.53,5,NA,111
2014,2,5,22,27,3.69,103,0.5,4.4,NA,125
2014,2,5,23,25,1.86,57,0.54,3.8,1029.3,139
2014,2,6,0,25,1.97,73,0.55,3.25,NA,151
2014,2,6,1,23,2,70,0.6,3.25,NA,204
2014,2,6,2,21.13,3.25,54,0.54,4.51,1029.15,203
2014,2,6,3,19.94,4,340,0.64,3.1,NA,200
2014,2,6,4,18.82,6.41,0,0.68,3.1,NA,187
2014,2,6,5,18.49,2.3,356,0.62,4.27,1029.49,168
2014,2,6,6,19.7,2,9,0.66,3.32,NA,158
2014,2,6,7,21.47,4,80,0.64,3.94,NA,155
2014,2,6,8,21.15,2.61,12,0.63,4.72,1031.34,154
2014,2,6,9,28.23,2,10,0.52,3.8,NA,146
2014,2,6,10,32,2,9,0.41,3.8,NA,150
2014,2,6,11,31.31,2.89,80,0.38,4.29,1031.61,136
2014,2,6,12,34,NA,NA,0.31,3.8,NA,130
2014,2,6,13,35.77,NA,NA,0.29,4.4,NA,122
2014,2,6,14,34.5,3.23,98,0.33,5.47,1029.14,125
2014,2,6,15,35.77,7,110,0.31,5.14,NA,121
2014,2,6,16,33.77,9,100,0.32,4.93,NA,108
2014,2,6,17,30.63,4.12,114,0.41,5.23,1029.85,102
2014,2,6,18,29.77,11,100,0.43,4.78,NA,118
2014,2,6,19,29.77,9,90,0.43,4.74,NA,130
